0,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000000-0.png,1844.3090358801378,113.03729716824927
1,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000000-1.png,1844.2810708782742,113.03935285053929
2,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000000-2.png,1844.2879578327643,113.02303323598086
3,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000000-3.png,1844.3208926480556,113.02390306279658
4,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000000-4.png,1844.2774298413872,113.04217605324583
5,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000100-0.png,1843.4675939273334,112.57163651194352
6,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000100-1.png,1843.4644006577375,112.55731311399379
7,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000100-2.png,1843.4613750659398,112.57047300861615
8,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000100-3.png,1843.4710992409334,112.5676553275232
9,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000100-4.png,1843.4599701920642,112.57885042602851
10,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000200-0.png,1842.7299364437383,112.39694496605517
11,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000200-1.png,1842.7351515370444,112.38852725499405
12,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000200-2.png,1842.7355582042114,112.40404521977824
13,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000200-3.png,1842.7434275605617,112.39949456659085
14,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000200-4.png,1842.7337953261167,112.40920324310262
15,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000300-0.png,1841.9411846946284,112.29133186166298
16,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000300-1.png,1841.9388035974505,112.29562683074025
17,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000300-2.png,1841.9536768920964,112.30821807064218
18,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000300-3.png,1841.9339048794463,112.3046531787661
19,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000300-4.png,1841.9371090448014,112.30137822044176
20,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000400-0.png,1841.1178845864094,112.19560042187736
21,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000400-1.png,1841.1472719875842,112.19457712417316
22,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000400-2.png,1841.1182563074303,112.18632454150051
23,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000400-3.png,1841.11910918782,112.22031317144516
24,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000400-4.png,1841.1294225785064,112.21045295642216
25,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000500-0.png,1840.1960489370238,112.00135764756703
26,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000500-1.png,1840.1769437411226,112.01044432779597
27,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000500-2.png,1840.167511943569,112.02481629745488
28,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000500-3.png,1840.1933717467807,112.01771916934143
29,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000500-4.png,1840.2081852600284,112.02816683312815
30,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000600-0.png,1839.5228869197924,111.84089343923603
31,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000600-1.png,1839.5221571874451,111.80401553712197
32,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000600-2.png,1839.5277989802462,111.81233016822887
33,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000600-3.png,1839.5186858976815,111.81248228688732
34,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000600-4.png,1839.5286158026086,111.81625441696113
35,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000700-0.png,1838.9280607787275,111.74368850902184
36,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000700-1.png,1838.9092099054808,111.75112250955084
37,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000700-2.png,1838.9085162956774,111.75530654106207
38,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000700-3.png,1838.909579277698,111.7513506120495
39,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000700-4.png,1838.9022337005379,111.75890966159284
40,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000800-0.png,1838.5047202255428,111.78481969418682
41,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000800-1.png,1838.503570778748,111.80274290393012
42,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000800-2.png,1838.4917881962924,111.78824951717635
43,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000800-3.png,1838.5020059570847,111.79961704455656
44,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000800-4.png,1838.5015506573275,111.7979001830532
45,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000900-0.png,1838.1078233974629,111.85708270492493
46,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000900-1.png,1838.1164123155224,111.79443652904023
47,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000900-2.png,1838.0822919323302,111.87493913890242
48,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000900-3.png,1838.0897199550213,111.82548631137698
49,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00000900-4.png,1838.0966425098616,111.837790110999
50,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00001000-0.png,1837.8133933786235,112.2531047308721
51,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00001000-1.png,1837.8203405945453,112.22561896656163
52,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00001000-2.png,1837.8321655806822,112.22313530088157
53,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00001000-3.png,1837.8258123296482,112.22357057544482
54,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00001000-4.png,1837.8170657879612,112.23728112188206
55,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00001100-0.png,1837.8055224863094,112.45773750332637
56,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00001100-1.png,1837.811912050041,112.46475627438483
57,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00001100-2.png,1837.8068192171568,112.47397413883729
58,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00001100-3.png,1837.8049649610407,112.46651871661497
59,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00001100-4.png,1837.7862748945354,112.48854255721714
60,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00001200-0.png,1836.984508162099,112.52192710015653
61,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00001200-1.png,1836.9812790863846,112.53413320243813
62,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00001200-2.png,1837.0202318059635,112.52338235567998
63,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00001200-3.png,1836.9765642465038,112.55789388708115
64,/home/benjamin/Desktop/captures-bloc-calibration-cropped//00001200-4.png,1836.9908447902942,112.54114561320637
